ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
UNIA340-A340_3887-11,Composants Critiques,A340_3887,Unité de gestion de l'air,13224,44.513856,17834
SYSA340-A340_3887-12,Composants Critiques,A340_3887,Système de gestion électrique,10409,50.472496,16266
SYSA340-A340_3887-13,Composants Critiques,A340_3887,Système d'atterrissage automatique,13537,52.134128,15045
SYSA340-A340_3887-14,Composants Critiques,A340_3887,Système de surveillance du trafic aérien,10023,51.812512000000005,17135
SYSA340-A340_3887-15,Composants Majeurs,A340_3887,Système hydraulique principal,14811,43.247184,14197
GENA340-A340_3887-16,Composants Majeurs,A340_3887,Générateur électrique,13716,66.141504,10833
TRAA340-A340_3887-17,Composants Majeurs,A340_3887,Train d'atterrissage principal,10389,39.401616,12512
TRAA340-A340_3887-18,Composants Majeurs,A340_3887,Train d'atterrissage avant,13964,46.206416,14173
SYSA340-A340_3887-19,Composants Majeurs,A340_3887,Système anti-givre,14807,22.105008000000005,13366
AILA340-A340_3887-20,Composants Majeurs,A340_3887,Ailerons,10524,8.285055999999999,10290
EMPA340-A340_3887-21,Composants Majeurs,A340_3887,Empennage,13736,33.352384,10528
FLAA340-A340_3887-22,Composants Majeurs,A340_3887,Flaps,11025,34.4976,14480
SPOA340-A340_3887-23,Composants Majeurs,A340_3887,Spoilers,13426,47.47374399999999,12456
FREA340-A340_3887-24,Composants Majeurs,A340_3887,Freins,11015,23.11216,12664
SYSA340-A340_3887-25,Composants Majeurs,A340_3887,Système de contrôle des surfaces de vol,11125,44.792,12191
GOUA340-A340_3887-26,Composants Majeurs,A340_3887,Gouvernail de direction,12643,37.067792,12059
SYSA340-A340_3887-27,Composants Majeurs,A340_3887,Système de pressurisation,11338,46.317872,13233
SYSA340-A340_3887-28,Composants Majeurs,A340_3887,Système de conditionnement d'air,10343,32.736592,13453
SYSA340-A340_3887-29,Composants Majeurs,A340_3887,Système d'extinction d'incendie,11971,55.542224,10109
ECLA340-A340_3887-30,Composants Secondaires,A340_3887,Éclairage de cabine,12779,45.63177599999999,4788
SIEA340-A340_3887-31,Composants Secondaires,A340_3887,Siège pilote,12106,56.94566400000001,2151
SIEA340-A340_3887-32,Composants Secondaires,A340_3887,Siège copilote,14200,14.804799999999998,3722
SYSA340-A340_3887-33,Composants Secondaires,A340_3887,Système de divertissement en vol,13985,49.737840000000006,2723
SYSA340-A340_3887-34,Composants Secondaires,A340_3887,Système d'annonce publique,13876,51.04854399999999,2021
TOIA340-A340_3887-35,Composants Secondaires,A340_3887,Toilettes,13230,45.37712000000001,4801
SYSA340-A340_3887-36,Composants Majeurs,A340_3887,Système de conditionnement d'air,10343,14.896591999999998,13453
DETA340-A340_3887-37,Composants Secondaires,A340_3887,Détecteurs de fumée,11066,24.149904,2147
ECLA340-A340_3887-38,Composants Secondaires,A340_3887,Éclairage d'urgence,14359,56.12129599999999,4936
PORA340-A340_3887-39,Composants Secondaires,A340_3887,Porte cargo,11447,52.997168,2850
SYSA340-A340_3887-40,Composants Secondaires,A340_3887,Systèmes d'oxygène d'urgence,13038,21.792672000000003,4745
PORA340-A340_3887-41,Composants Secondaires,A340_3887,Portes passagers,13107,54.07020800000001,3053
HUBA340-A340_3887-42,Composants Secondaires,A340_3887,Hublots,68978,2.06934,3593
ECLA340-A340_3887-43,Composants Secondaires,A340_3887,Éclairage de la cabine,10639,38.42761599999999,4965
SYSA340-A340_3887-44,Composants Secondaires,A340_3887,Système d'approvisionnement en eau,12796,42.58102399999999,4701
REAA340-A340_4662-0,Composants Critiques,A340_4662,Réacteur gauche,13045,44.62174,15552
REAA340-A340_4662-1,Composants Critiques,A340_4662,Réacteur droit,13626,57.464072,17559
SYSA340-A340_4662-2,Composants Critiques,A340_4662,Système de navigation,10541,10.379452,16514
ORDA340-A340_4662-3,Composants Critiques,A340_4662,Ordinateur de vol,10441,27.712252000000007,16047
AUTA340-A340_4662-4,Composants Critiques,A340_4662,Autopilote,14847,51.612484,19362
SYSA340-A340_4662-5,Composants Critiques,A340_4662,Système de contrôle de vol,12580,57.30576,19492
RADA340-A340_4662-6,Composants Critiques,A340_4662,Radar météorologique,11923,36.47995600000001,17567
SYSA340-A340_4662-7,Composants Critiques,A340_4662,Système de communication radio,10370,59.67164000000001,19214
SYSA340-A340_4662-8,Composants Critiques,A340_4662,Système de gestion de carburant,13219,48.24126799999999,18351
SYSA340-A340_4662-9,Composants Critiques,A340_4662,Système d'alerte de proximité au sol (GPWS),10423,24.801956000000004,18680
SYSA340-A340_4662-10,Composants Critiques,A340_4662,Système de commande des gaz,11747,63.65928399999999,18091
UNIA340-A340_4662-11,Composants Critiques,A340_4662,Unité de gestion de l'air,13224,60.264128,17834
SYSA340-A340_4662-12,Composants Critiques,A340_4662,Système de gestion électrique,10409,43.81394800000001,16266
SYSA340-A340_4662-13,Composants Critiques,A340_4662,Système d'atterrissage automatique,13537,56.21316399999999,15045
SYSA340-A340_4662-14,Composants Critiques,A340_4662,Système de surveillance du trafic aérien,10023,10.263156000000002,17135
SYSA340-A340_4662-15,Composants Majeurs,A340_4662,Système hydraulique principal,14811,51.781892000000006,14197
GENA340-A340_4662-16,Composants Majeurs,A340_4662,Générateur électrique,13716,52.425552,10833
TRAA340-A340_4662-17,Composants Majeurs,A340_4662,Train d'atterrissage principal,10389,26.27250799999999,12512
TRAA340-A340_4662-18,Composants Majeurs,A340_4662,Train d'atterrissage avant,13964,30.267408,14173
SYSA340-A340_4662-19,Composants Majeurs,A340_4662,Système anti-givre,14807,12.929604,13366
AILA340-A340_4662-20,Composants Majeurs,A340_4662,Ailerons,10524,30.079728000000003,10290
EMPA340-A340_4662-21,Composants Majeurs,A340_4662,Empennage,13736,56.496992000000006,10528
FLAA340-A340_4662-22,Composants Majeurs,A340_4662,Flaps,11025,43.66630000000001,14480
SPOA340-A340_4662-23,Composants Majeurs,A340_4662,Spoilers,13426,34.759671999999995,12456
FREA340-A340_4662-24,Composants Majeurs,A340_4662,Freins,11015,40.18058,12664
SYSA340-A340_4662-25,Composants Majeurs,A340_4662,Système de contrôle des surfaces de vol,11125,14.023500000000002,12191
GOUA340-A340_4662-26,Composants Majeurs,A340_4662,Gouvernail de direction,12643,33.861796,12059
SYSA340-A340_4662-27,Composants Majeurs,A340_4662,Système de pressurisation,11338,36.295336000000006,13233
SYSA340-A340_4662-28,Composants Majeurs,A340_4662,Système de conditionnement d'air,10343,56.236196,13453
SYSA340-A340_4662-29,Composants Majeurs,A340_4662,Système d'extinction d'incendie,11971,25.28741200000001,10109
ECLA340-A340_4662-30,Composants Secondaires,A340_4662,Éclairage de cabine,12779,25.599588000000008,4788
SIEA340-A340_4662-31,Composants Secondaires,A340_4662,Siège pilote,12106,50.624632,2151
SIEA340-A340_4662-32,Composants Secondaires,A340_4662,Siège copilote,14200,67.94240000000002,3722
SYSA340-A340_4662-33,Composants Secondaires,A340_4662,Système de divertissement en vol,13985,21.04942,2723
SYSA340-A340_4662-34,Composants Secondaires,A340_4662,Système d'annonce publique,13876,17.097072000000004,2021
TOIA340-A340_4662-35,Composants Secondaires,A340_4662,Toilettes,13230,10.18756,4801
SYSA340-A340_4662-36,Composants Majeurs,A340_4662,Système de conditionnement d'air,10343,42.106196,13453
DETA340-A340_4662-37,Composants Secondaires,A340_4662,Détecteurs de fumée,11066,35.04975200000001,2147
ECLA340-A340_4662-38,Composants Secondaires,A340_4662,Éclairage d'urgence,14359,36.54334799999999,4936
PORA340-A340_4662-39,Composants Secondaires,A340_4662,Porte cargo,11447,16.507684000000005,2850
SYSA340-A340_4662-40,Composants Secondaires,A340_4662,Systèmes d'oxygène d'urgence,13038,8.267736,4745
PORA340-A340_4662-41,Composants Secondaires,A340_4662,Portes passagers,13107,7.577204,3053
HUBA340-A340_4662-42,Composants Secondaires,A340_4662,Hublots,68978,79.425416,3593
ECLA340-A340_4662-43,Composants Secondaires,A340_4662,Éclairage de la cabine,10639,9.785508,4965
SYSA340-A340_4662-44,Composants Secondaires,A340_4662,Système d'approvisionnement en eau,12796,52.879312000000006,4701
REAA340-A340_2827-0,Composants Critiques,A340_2827,Réacteur gauche,13045,62.023435,15552
REAA340-A340_2827-1,Composants Critiques,A340_2827,Réacteur droit,13626,37.438918,17559
SYSA340-A340_2827-2,Composants Critiques,A340_2827,Système de navigation,10541,30.813763,16514
ORDA340-A340_2827-3,Composants Critiques,A340_2827,Ordinateur de vol,10441,53.07946299999999,16047
AUTA340-A340_2827-4,Composants Critiques,A340_2827,Autopilote,14847,52.46192100000001,19362
SYSA340-A340_2827-5,Composants Critiques,A340_2827,Système de contrôle de vol,12580,57.55093999999999,19492
RADA340-A340_2827-6,Composants Critiques,A340_2827,Radar météorologique,11923,24.254189000000004,17567
SYSA340-A340_2827-7,Composants Critiques,A340_2827,Système de communication radio,10370,5.910910000000001,19214
SYSA340-A340_2827-8,Composants Critiques,A340_2827,Système de gestion de carburant,13219,10.117916999999998,18351
SYSA340-A340_2827-9,Composants Critiques,A340_2827,Système d'alerte de proximité au sol (GPWS),10423,32.089689,18680
SYSA340-A340_2827-10,Composants Critiques,A340_2827,Système de commande des gaz,11747,26.828621,18091
UNIA340-A340_2827-11,Composants Critiques,A340_2827,Unité de gestion de l'air,13224,44.240632,17834
SYSA340-A340_2827-12,Composants Critiques,A340_2827,Système de gestion électrique,10409,14.162087,16266
SYSA340-A340_2827-13,Composants Critiques,A340_2827,Système d'atterrissage automatique,13537,20.400591,15045
SYSA340-A340_2827-14,Composants Critiques,A340_2827,Système de surveillance du trafic aérien,10023,51.142489000000005,17135
SYSA340-A340_2827-15,Composants Majeurs,A340_2827,Système hydraulique principal,14811,57.99237300000001,14197
GENA340-A340_2827-16,Composants Majeurs,A340_2827,Générateur électrique,13716,52.407788,10833
TRAA340-A340_2827-17,Composants Majeurs,A340_2827,Train d'atterrissage principal,10389,47.24122700000001,12512
TRAA340-A340_2827-18,Composants Majeurs,A340_2827,Train d'atterrissage avant,13964,31.512452,14173
SYSA340-A340_2827-19,Composants Majeurs,A340_2827,Système anti-givre,14807,62.850201000000006,13366
AILA340-A340_2827-20,Composants Majeurs,A340_2827,Ailerons,10524,21.444532,10290
EMPA340-A340_2827-21,Composants Majeurs,A340_2827,Empennage,13736,64.828648,10528
FLAA340-A340_2827-22,Composants Majeurs,A340_2827,Flaps,11025,30.456575,14480
SPOA340-A340_2827-23,Composants Majeurs,A340_2827,Spoilers,13426,14.440318,12456
FREA340-A340_2827-24,Composants Majeurs,A340_2827,Freins,11015,54.25114500000001,12664
SYSA340-A340_2827-25,Composants Majeurs,A340_2827,Système de contrôle des surfaces de vol,11125,19.490875,12191
GOUA340-A340_2827-26,Composants Majeurs,A340_2827,Gouvernail de direction,12643,14.485149000000003,12059
SYSA340-A340_2827-27,Composants Majeurs,A340_2827,Système de pressurisation,11338,22.526534000000005,13233
SYSA340-A340_2827-28,Composants Majeurs,A340_2827,Système de conditionnement d'air,10343,19.746249,13453
SYSA340-A340_2827-29,Composants Majeurs,A340_2827,Système d'extinction d'incendie,11971,49.080253,10109
ECLA340-A340_2827-30,Composants Secondaires,A340_2827,Éclairage de cabine,12779,59.808997,4788
SIEA340-A340_2827-31,Composants Secondaires,A340_2827,Siège pilote,12106,48.473558,2151
SIEA340-A340_2827-32,Composants Secondaires,A340_2827,Siège copilote,14200,63.8506,3722
SYSA340-A340_2827-33,Composants Secondaires,A340_2827,Système de divertissement en vol,13985,12.203855,2723
SYSA340-A340_2827-34,Composants Secondaires,A340_2827,Système d'annonce publique,13876,40.96466800000001,2021
TOIA340-A340_2827-35,Composants Secondaires,A340_2827,Toilettes,13230,13.993890000000002,4801
SYSA340-A340_2827-36,Composants Majeurs,A340_2827,Système de conditionnement d'air,10343,53.28624899999999,13453
DETA340-A340_2827-37,Composants Secondaires,A340_2827,Détecteurs de fumée,11066,49.55883799999999,2147
ECLA340-A340_2827-38,Composants Secondaires,A340_2827,Éclairage d'urgence,14359,17.396937,4936
PORA340-A340_2827-39,Composants Secondaires,A340_2827,Porte cargo,11447,29.835721,2850
SYSA340-A340_2827-40,Composants Secondaires,A340_2827,Systèmes d'oxygène d'urgence,13038,43.10963399999999,4745
PORA340-A340_2827-41,Composants Secondaires,A340_2827,Portes passagers,13107,15.427101,3053
HUBA340-A340_2827-42,Composants Secondaires,A340_2827,Hublots,68978,77.94505399999998,3593
ECLA340-A340_2827-43,Composants Secondaires,A340_2827,Éclairage de la cabine,10639,23.446977,4965
SYSA340-A340_2827-44,Composants Secondaires,A340_2827,Système d'approvisionnement en eau,12796,30.418228000000003,4701
REAA330-A330_5998-0,Composants Critiques,A330_5998,Réacteur gauche,13045,34.331770000000006,15552
REAA330-A330_5998-1,Composants Critiques,A330_5998,Réacteur droit,13626,37.959556,17559
SYSA330-A330_5998-2,Composants Critiques,A330_5998,Système de navigation,10541,47.145546,16514
ORDA330-A330_5998-3,Composants Critiques,A330_5998,Ordinateur de vol,10441,23.314946,16047
AUTA330-A330_5998-4,Composants Critiques,A330_5998,Autopilote,14847,34.983182,19362
SYSA330-A330_5998-5,Composants Critiques,A330_5998,Système de contrôle de vol,12580,47.25948,19492
RADA330-A330_5998-6,Composants Critiques,A330_5998,Radar météorologique,11923,47.628438,17567
SYSA330-A330_5998-7,Composants Critiques,A330_5998,Système de communication radio,10370,20.443220000000004,19214
SYSA330-A330_5998-8,Composants Critiques,A330_5998,Système de gestion de carburant,13219,57.27501399999999,18351
SYSA330-A330_5998-9,Composants Critiques,A330_5998,Système d'alerte de proximité au sol (GPWS),10423,29.799438,18680
SYSA330-A330_5998-10,Composants Critiques,A330_5998,Système de commande des gaz,11747,26.484582000000003,18091
UNIA330-A330_5998-11,Composants Critiques,A330_5998,Unité de gestion de l'air,13224,35.536544,17834
SYSA330-A330_5998-12,Composants Critiques,A330_5998,Système de gestion électrique,10409,54.825154,16266
SYSA330-A330_5998-13,Composants Critiques,A330_5998,Système d'atterrissage automatique,13537,43.02232200000001,15045
SYSA330-A330_5998-14,Composants Critiques,A330_5998,Système de surveillance du trafic aérien,10023,46.057038000000006,17135
SYSA330-A330_5998-15,Composants Majeurs,A330_5998,Système hydraulique principal,14811,25.902166000000005,14197
GENA330-A330_5998-16,Composants Majeurs,A330_5998,Générateur électrique,13716,26.017096,10833
TRAA330-A330_5998-17,Composants Majeurs,A330_5998,Train d'atterrissage principal,10389,7.209033999999999,12512
TRAA330-A330_5998-18,Composants Majeurs,A330_5998,Train d'atterrissage avant,13964,26.772984,14173
SYSA330-A330_5998-19,Composants Majeurs,A330_5998,Système anti-givre,14807,43.530942,13366
AILA330-A330_5998-20,Composants Majeurs,A330_5998,Ailerons,10524,61.810344,10290
EMPA330-A330_5998-21,Composants Majeurs,A330_5998,Empennage,13736,46.193216,10528
FLAA330-A330_5998-22,Composants Majeurs,A330_5998,Flaps,11025,55.803650000000005,14480
SPOA330-A330_5998-23,Composants Majeurs,A330_5998,Spoilers,13426,50.538356,12456
FREA330-A330_5998-24,Composants Majeurs,A330_5998,Freins,11015,9.860590000000002,12664
SYSA330-A330_5998-25,Composants Majeurs,A330_5998,Système de contrôle des surfaces de vol,11125,58.824250000000006,12191
GOUA330-A330_5998-26,Composants Majeurs,A330_5998,Gouvernail de direction,12643,49.278758,12059
SYSA330-A330_5998-27,Composants Majeurs,A330_5998,Système de pressurisation,11338,3.979428,13233
SYSA330-A330_5998-28,Composants Majeurs,A330_5998,Système de conditionnement d'air,10343,20.41495800000001,13453
SYSA330-A330_5998-29,Composants Majeurs,A330_5998,Système d'extinction d'incendie,11971,17.903126,10109
ECLA330-A330_5998-30,Composants Secondaires,A330_5998,Éclairage de cabine,12779,46.720374,4788
SIEA330-A330_5998-31,Composants Secondaires,A330_5998,Siège pilote,12106,33.824436000000006,2151
SIEA330-A330_5998-32,Composants Secondaires,A330_5998,Siège copilote,14200,18.065200000000004,3722
SYSA330-A330_5998-33,Composants Secondaires,A330_5998,Système de divertissement en vol,13985,20.199410000000004,2723
SYSA330-A330_5998-34,Composants Secondaires,A330_5998,Système d'annonce publique,13876,24.616056,2021
TOIA330-A330_5998-35,Composants Secondaires,A330_5998,Toilettes,13230,28.11838,4801
SYSA330-A330_5998-36,Composants Majeurs,A330_5998,Système de conditionnement d'air,10343,24.764958000000007,13453
DETA330-A330_5998-37,Composants Secondaires,A330_5998,Détecteurs de fumée,11066,43.95619599999999,2147
ECLA330-A330_5998-38,Composants Secondaires,A330_5998,Éclairage d'urgence,14359,63.783854,4936
PORA330-A330_5998-39,Composants Secondaires,A330_5998,Porte cargo,11447,15.922782000000002,2850
SYSA330-A330_5998-40,Composants Secondaires,A330_5998,Systèmes d'oxygène d'urgence,13038,16.689628,4745
PORA330-A330_5998-41,Composants Secondaires,A330_5998,Portes passagers,13107,60.350742,3053
HUBA330-A330_5998-42,Composants Secondaires,A330_5998,Hublots,68978,38.987268,3593
ECLA330-A330_5998-43,Composants Secondaires,A330_5998,Éclairage de la cabine,10639,36.905534,4965
SYSA330-A330_5998-44,Composants Secondaires,A330_5998,Système d'approvisionnement en eau,12796,33.605576,4701
REAB767-B767_2368-0,Composants Critiques,B767_2368,Réacteur gauche,13045,49.98340500000001,15552
REAB767-B767_2368-1,Composants Critiques,B767_2368,Réacteur droit,13626,55.46343399999998,17559
SYSB767-B767_2368-2,Composants Critiques,B767_2368,Système de navigation,10541,11.347669000000002,16514
ORDB767-B767_2368-3,Composants Critiques,B767_2368,Ordinateur de vol,10441,35.74676900000001,16047
AUTB767-B767_2368-4,Composants Critiques,B767_2368,Autopilote,14847,63.571223,19362
SYSB767-B767_2368-5,Composants Critiques,B767_2368,Système de contrôle de vol,12580,39.58722000000001,19492
RADB767-B767_2368-6,Composants Critiques,B767_2368,Radar météorologique,11923,64.525707,17567
